 ,Label,Area1,Mean1,Min1,Max1,Median1,Area2,Mean2,Min2,Max2,Median2,Area3,Mean3,Min3,Max3,Median3,Area4,Mean4,Min4,Max4,Median4,Area5,Mean5,Min5,Max5,Median5,Area6,Mean6,Min6,Max6,Median6,Area7,Mean7,Min7,Max7,Median7,Area8,Mean8,Min8,Max8,Median8
926,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.586,7,24,16,0.433,16.750,4,29,17,0.516,18.806,6,27,19,0.478,10.165,2,19,10,0.466,16.170,7,26,16,0.433,14.644,4,24,15,0.287,7.565,1,15,8,0.478,15.783,8,26,15
927,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.086,8,25,15,0.433,17.154,6,29,17,0.516,18.806,8,34,18,0.478,9.461,3,19,9,0.466,16.562,9,31,16,0.433,15.087,7,27,15,0.287,6.391,0,13,7,0.478,14.617,7,25,14
928,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.000,6,22,14,0.433,16.606,7,27,16,0.516,19.452,7,32,20,0.478,9.635,1,18,9,0.466,16.107,6,29,16,0.433,15.163,7,26,15,0.287,6.652,1,12,7,0.478,15.991,5,27,16
929,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.400,7,22,14,0.433,16.519,5,30,17,0.516,18.435,6,31,19,0.478,9.904,4,17,10,0.466,15.634,5,28,15,0.433,14.673,6,24,14,0.287,7.087,1,15,7,0.478,16.009,8,26,15
930,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.471,7,26,15,0.433,16.462,8,26,17,0.516,19.105,7,32,19,0.478,9.887,3,18,10,0.466,15.991,6,26,16,0.433,15.596,8,28,16,0.287,7.522,1,15,7,0.478,15.713,8,28,15
931,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.500,7,20,14,0.433,16.365,4,28,16,0.516,18.258,10,30,18,0.478,9.287,3,17,10,0.466,16.259,7,26,16,0.433,15.423,7,33,15,0.287,7.551,1,15,8,0.478,15.574,7,26,15
932,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,12.300,3,19,12,0.433,17.106,1,27,17,0.516,18.371,9,32,18,0.478,9.470,3,19,9,0.466,15.339,5,26,15,0.433,15.356,5,25,15,0.287,6.884,1,13,6,0.478,15.574,5,25,16
933,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.057,8,21,14,0.433,16.500,9,29,16,0.516,18.645,7,33,19,0.478,9.817,3,16,10,0.466,14.455,3,28,15,0.433,13.904,4,27,14,0.287,6.768,2,12,7,0.478,15.757,9,24,16
934,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.171,5,20,14,0.433,16.740,7,26,17,0.516,19.315,9,35,19,0.478,9.730,4,19,10,0.466,14.875,5,32,14,0.433,14.673,5,28,15,0.287,6.623,0,14,7,0.478,14.843,7,23,15
935,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.629,5,22,14,0.433,15.750,7,28,15,0.516,18.113,9,30,18,0.478,10.157,4,19,10,0.466,15.304,5,28,15,0.433,14.346,5,27,14,0.287,7.116,1,13,7,0.478,15.583,7,26,15
936,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.271,8,20,13,0.433,15.692,7,30,15,0.516,18.411,10,31,19,0.478,9.983,0,16,10,0.466,15.330,6,30,15,0.433,15.269,5,26,15,0.287,6.478,1,13,7,0.478,14.678,7,23,15
937,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.529,5,22,14,0.433,15.644,8,28,15,0.516,17.790,7,31,18,0.478,9.730,3,16,10,0.466,16.821,8,28,17,0.433,14.356,5,24,14,0.287,6.928,0,15,7,0.478,14.530,7,21,14
938,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.000,8,21,15,0.433,15.817,8,28,16,0.516,18.726,7,38,18,0.478,9.443,1,17,10,0.466,16.330,6,29,17,0.433,14.615,6,23,15,0.287,6.812,0,14,7,0.478,15.130,6,25,15
939,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.214,8,23,15,0.433,15.856,6,27,15,0.516,17.871,9,30,17,0.478,9.626,4,17,10,0.466,17.223,8,29,17,0.433,14.587,4,23,15,0.287,7.072,2,13,7,0.478,15.852,9,27,16
940,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.286,7,22,14,0.433,15.087,8,25,15,0.516,17.944,8,33,18,0.478,9.522,2,20,9,0.466,17.384,10,29,17,0.433,15.308,7,26,15,0.287,6.928,2,14,7,0.478,14.417,5,23,15
941,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,12.729,5,21,13,0.433,14.942,6,22,15,0.516,17.823,7,31,18,0.478,10.165,3,19,10,0.466,17.438,7,32,17,0.433,15.106,7,25,15,0.287,7.145,1,16,7,0.478,14.861,7,22,15
942,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.100,7,23,14,0.433,15.712,7,29,15,0.516,17.395,8,29,17,0.478,9.296,1,18,9,0.466,17.464,8,27,18,0.433,15.269,6,29,15,0.287,7.667,0,14,8,0.478,15.643,8,25,16
943,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.743,7,21,14,0.433,16.212,8,27,16,0.516,18.056,8,33,18,0.478,9.843,4,20,10,0.466,17.143,6,31,17,0.433,15.471,7,30,15,0.287,6.667,0,12,6,0.478,14.661,5,25,15
944,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.729,6,24,13,0.433,16.894,7,31,17,0.516,17.468,9,26,17,0.478,9.504,2,17,9,0.466,17.589,7,31,17,0.433,14.298,6,23,14,0.287,6.783,0,13,7,0.478,15.087,8,23,15
945,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.514,7,21,13,0.433,16.433,6,27,17,0.516,17.911,6,29,18,0.478,9.461,2,20,9,0.466,18.866,7,34,19,0.433,14.981,4,25,15,0.287,7.435,2,14,8,0.478,15.713,9,23,16
946,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.986,7,22,14,0.433,16.529,6,27,16,0.516,17.669,8,32,17,0.478,9.452,1,17,10,0.466,16.875,6,30,17,0.433,14.337,5,27,14,0.287,7.754,1,16,8,0.478,15.096,6,24,15
947,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,13.429,6,20,14,0.433,16.962,9,25,17,0.516,17.323,6,30,17,0.478,9.713,2,19,10,0.466,18.473,8,34,18,0.433,14.548,8,24,14,0.287,7.014,1,15,7,0.478,15.096,6,26,15
948,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,14.643,9,22,14,0.433,16.577,9,29,17,0.516,17.460,7,34,17,0.478,9.765,0,17,10,0.466,18.116,1,31,18,0.433,14.740,6,26,15,0.287,8.101,3,14,8,0.478,15.478,5,25,16
949,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.700,8,25,15,0.433,16.740,7,26,17,0.516,17.669,6,31,17,0.478,10.052,3,18,10,0.466,18.464,4,31,19,0.433,14.212,3,23,14,0.287,7.116,1,13,7,0.478,14.957,7,29,15
950,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.143,6,24,15,0.433,17.538,7,27,18,0.516,18.073,8,29,18,0.478,10.304,4,18,10,0.466,19.723,6,33,21,0.433,14.308,7,23,14,0.287,7.696,0,16,7,0.478,15.122,7,24,15
951,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.129,9,24,15,0.433,17.231,7,28,17,0.516,17.710,5,29,18,0.478,10.496,5,20,10,0.466,17.750,9,32,18,0.433,14.385,3,23,14,0.287,7.667,1,13,8,0.478,15.426,8,31,15
952,cos7WT-cgamutantgfp-PLL-Ba2mM-boite1-11052021.lif - Series005,0.291,15.343,7,22,15,0.433,17.163,9,31,17,0.516,16.806,5,26,17,0.478,9.739,0,20,10,0.466,18.429,8,32,18,0.433,13.827,7,22,14,0.287,7.623,3,15,7,0.478,15.035,5,26,15
